ano;mes;processo_numero;colocacao_lona_situacao;colocacao_lona_data;colocacao_lona_justificativa;colocacao_lona_metragem;colocacao_lona_qtd_pontos 
 2018;04-abril;8043621518;Sim;10/04/2018;recibo 52243; 160; 1
 2018;04-abril;8043575318;Sim;11/04/2018;n52108; 160; 1
 2018;04-abril;8043623818;Sim;09/04/2018;n52342; 160; 1
 2018;04-abril;8043579918;Sim;13/04/2018;n55645; 160; 1
 0;Não informado;8043581318;Não;;Conforme contato telefônico 11/04, o esposo Manoel Lucena da Silva informou que não precisa de lona plástica.; 0; 0
 2018;04-abril;8043625018;Sim;09/04/2018;n523411; 160; 1
 2018;04-abril;8043673518;Sim;10/04/2018;recibo 52107; 320; 2
 0;Não informado;8043627318;Não;;Endereço não localizado e telefone não atende.; 0; 0
 2018;04-abril;8043597718;Sim;13/04/2018;n55643 roçagem; 160; 1
 2018;04-abril;8043603718;Sim;09/04/2018;n55588; 320; 1
 2018;04-abril;8043641618;Sim;10/04/2018;recibo 52437, ja colocada; 1; 1
 2018;04-abril;8043650518;Sim;11/04/2018;n50831; 320; 1
 2018;04-abril;8043907618;Sim;13/04/2018;n55641; 160; 1
 2018;04-abril;8043949018;Sim;09/04/2018;n55548; 160; 1
 0;Não informado;8043935018;Não;;recibo 52434, endereço não localizado; 0; 0
 2019;01-janeiro;8009613119;Sim;30/01/2019;recibo 62981; 480; 3
 2019;01-janeiro;8009617719;Sim;19/01/2019;recibo 62973; 320; 2
 0;Não informado;8067776719;Não;;recibo 76742Não possui barreira e a solicitante não esta morando mais no agiles; 0; 0
 2018;04-abril;8044236818;Sim;11/04/2018;n55607; 160; 1
 2018;04-abril;8044067118;Sim;09/04/2018;n55590; 160; 1
 2018;04-abril;8044156418;Sim;13/04/2018;n55644; 160; 1
 2018;04-abril;8044173618;Sim;09/04/2018;n55545; 320; 1
 2018;04-abril;8044389918;Sim;11/04/2018;n50833; 320; 1
 2018;09-setembro;8115401618;Sim;21/09/2018;Nº 63482; 160; 1
 2019;05-maio;8064977119;Sim;29/05/2019;recibo 73578; 320; 2
 2019;04-abril;8037477119;Sim;08/04/2019;recibo 69059; 160; 1
 0;Não informado;8037500319;Não;;Recibo  69245 já colocada; 0; 0
 2019;04-abril;8043054119;Sim;26/04/2019;Recibo Nº 74604; 480; 1
 2019;05-maio;8049198519;Sim;02/05/2019;recibo 74653; 160; 1
 2019;04-abril;8044574919;Sim;18/04/2019;recibo 66451; 160; 1
 2019;04-abril;8044954619;Sim;22/04/2019;66467; 160; 1
 2019;05-maio;8051433819;Sim;29/05/2019;recibo 73551 + roçagem; 160; 1
 2019;05-maio;8050988619;Sim;10/05/2019;recibo 74926; 160; 1
 2019;05-maio;8050993019;Sim;15/05/2019;recibo74782; 160; 1
 2019;05-maio;8052140419;Sim;14/05/2019;Recibo 74732; 160; 1
 2018;04-abril;8044423218;Sim;10/04/2018;recibo 52247; 160; 1
 2018;04-abril;8044462818;Sim;11/04/2018;n52109; 80; 1
 2018;09-setembro;8117208918;Sim;21/09/2018;n63368; 320; 1
 2018;09-setembro;8119808318;Sim;27/09/2018;n62324; 480; 1
 2018;10-outubro;8124160818;Sim;09/10/2018;n62339 roçagem 20 x 8; 160; 1
 2018;10-outubro;8126404118;Sim;17/10/2018;N63408 roçagem remoção de arvore e corte de arvore pé imbauba; 320; 1
 0;Não informado;8074879219;Não;;recibo 76824 a lona já tinha sido colocada; 0; 0
 2018;04-abril;8044446218;Sim;11/04/2018;n52122; 160; 1
 2018;04-abril;8044454518;Sim;11/04/2018;n52118; 320; 1
 2018;09-setembro;8120515618;Sim;28/09/2018;n62325; 320; 1
 2019;05-maio;8050245319;Sim;06/05/2019;74851; 540; 1
 0;Não informado;8064986019;Não;;Trata-se de limpeza de obra publica - foi encaminhado oficio para Emlurb 098/2019; 0; 0
 2019;06-junho;8071907519;Sim;10/06/2019;recibo 73806; 480; 3
 2019;06-junho;8066000519;Sim;03/06/2019;recibo 68021; 160; 1
 2019;05-maio;8066036019;Sim;30/05/2019;recibo 68456; 320; 2
 2019;05-maio;8066051919;Sim;30/05/2019;recibo 74484; 320; 2
 2018;04-abril;8044484118;Sim;09/04/2018;n55593; 160; 1
 2018;04-abril;8044965018;Sim;12/04/2018;n50843; 160; 1
 2018;04-abril;8044592918;Sim;11/04/2018;n52115; 160; 1
 2018;04-abril;8044976118;Sim;12/04/2018;n52446; 160; 1
 2018;04-abril;8044903418;Sim;11/04/2018;n55610; 360; 1
 2018;04-abril;8044697518;Sim;16/04/2018;n55760; 160; 1
 2018;04-abril;8044775618;Sim;11/04/2018;n521211; 160; 1
 2018;04-abril;8045048018;Sim;12/04/2018;n50835; 320; 1
 2018;04-abril;8045076418;Sim;11/04/2018;n55612 roçagem 40x16; 320; 1
 2018;10-outubro;8127640018;Sim;18/10/2018;N62345; 320; 1
 2019;05-maio;8065701019;Sim;31/05/2019;recibo 73595; 160; 1
 2019;05-maio;8065902519;Sim;31/05/2019;recibo 73507; 320; 2
 2019;05-maio;8066040719;Sim;30/05/2019;recibo 74498; 320; 2
 2019;07-julho;8075940719;Sim;03/07/2019;rec. 76807 + rocagem; 160; 1
 2018;04-abril;8045140418;Sim;11/04/2018;n55611; 160; 1
 2018;04-abril;8045617518;Sim;11/04/2018;; 480; 3
 2018;04-abril;8045749918;Sim;11/04/2018;n50827; 160; 1
 2018;04-abril;8045634718;Sim;11/04/2018;; 760; 5
 2018;04-abril;8045333718;Sim;11/04/2018;n52118; 320; 1
 2018;04-abril;8045360418;Sim;11/04/2018;; 360; 2
 2018;04-abril;8045755918;Sim;11/04/2018;; 150; 1
 2018;04-abril;8045764818;Sim;11/04/2018;; 360; 3
 2018;04-abril;8045766018;Sim;11/04/2018;; 160; 1
 2018;04-abril;8045768318;Sim;11/04/2018;; 360; 3
 2018;04-abril;8045773718;Sim;11/04/2018;; 360; 3
 2018;04-abril;8045777218;Sim;13/04/2018;n50845; 480; 1
 0;Não informado;8045780318;;;; 0; 0
 2018;04-abril;8045797318;Sim;12/04/2018;n52021; 320; 1
 2018;04-abril;8045814518;Sim;12/04/2018;n52448; 160; 1
 2018;04-abril;8045816818;Sim;11/04/2018;; 360; 3
 2018;04-abril;8045826318;Sim;11/04/2018;; 480; 2
 2018;04-abril;8045834618;Sim;11/04/2018;; 240; 2
 2018;04-abril;8045957018;Sim;11/04/2018;n55615; 320; 1
 2018;04-abril;8046272118;Sim;13/04/2018;n55631; 160; 1
 2019;06-junho;8072854219;Sim;11/06/2019;recibo 73811; 160; 1
 2018;11-novembro;8134263418;Sim;05/11/2018;; 240; 2
 2019;07-julho;8075536119;Sim;02/07/2019;RECIBO 77001, ROÇAGEM DE 400M2; 800; 1
 2019;07-julho;8075580019;Sim;04/07/2019;recibo 76891; 320; 2
 2018;04-abril;8045963018;Sim;11/04/2018;; 600; 4
 2018;04-abril;8045989018;Sim;11/04/2018;; 240; 2
 0;Não informado;8018273519;Não;;recibo 66602moradora ausente.; 0; 0
 2019;06-junho;8072887819;Sim;11/06/2019;recibo 73808; 480; 1
 2018;04-abril;8046153218;Sim;13/04/2018;recibo 55653; 320; 1
 2018;04-abril;8046249018;Sim;11/04/2018;n52122; 160; 1
 0;Não informado;8046026018;Sim;;; 0; 0
 2018;04-abril;8046070018;Sim;13/04/2018;recibo 55651; 320; 1
 2018;04-abril;8046090018;Sim;13/04/2018;n55628; 160; 1
 2018;04-abril;8046261018;Sim;12/04/2018;n55626; 160; 1
 2018;04-abril;8046243118;Sim;16/04/2018;n55820; 160; 1
 2018;04-abril;8046317518;Sim;16/04/2018;n55756; 320; 1
 0;Não informado;8046389618;;;; 0; 0
 2018;04-abril;8046467718;Sim;12/04/2018;n52443 52445 52438 52439 52441 52442; 1600; 1
 2018;11-novembro;8133355218;Sim;01/11/2018;; 240; 2
 0;Não informado;8129123318;Não;;Nº 62912 só houve serviço de roçagem 20x8; 0; 0
 2018;04-abril;8046550118;Sim;13/04/2018;n55630 roçagem; 160; 1
 2019;05-maio;8049154819;Sim;02/05/2019;recibo 74206; 320; 2
 2019;04-abril;8042898119;Sim;13/04/2019;recibo 70571; 160; 1
 2019;06-junho;8053339919;Sim;03/06/2019;recibo 73561; 160; 1
 2019;05-maio;8052241519;Sim;10/05/2019;recibo 74929; 320; 2
 2019;05-maio;8052273419;Sim;28/05/2019;recibo 74483; 160; 1
 2019;05-maio;8053161519;Sim;15/05/2019;recibo 74786; 160; 1
 2019;05-maio;8053202319;Sim;10/05/2019;recibo 74931; 320; 2
 2019;05-maio;8053234219;Sim;10/05/2019;recibo 74926; 160; 1
 2019;05-maio;8065946219;Sim;29/05/2019;recibo 73580; 320; 2
 2019;05-maio;8066056019;Sim;30/05/2019;recibo 74550; 320; 2
 2019;06-junho;8074684719;Sim;19/06/2019;RECIBO 76001; 160; 1
 2018;04-abril;8046558218;Sim;13/04/2018;n55629; 320; 1
 2018;04-abril;8046735118;Sim;13/04/2018;recibo 52137; 320; 1
 2018;04-abril;8046599018;Sim;13/04/2018;n55656 roçagem; 160; 1
 2018;04-abril;8046616218;Sim;12/04/2018;n52124; 320; 1
 2018;04-abril;8046759818;Sim;13/04/2018;recibo 55652; 640; 1
 2018;04-abril;8046639218;Sim;13/04/2018;n50846 roçagem; 320; 1
 2018;04-abril;8046652918;Sim;13/04/2018;recibo 55654; 320; 2
 2018;04-abril;8046674218;Sim;13/04/2018;recibo 52136; 160; 1
 2018;04-abril;8046710918;Sim;13/04/2018;recibo 52134; 320; 1
 2018;04-abril;8046718018;Sim;13/04/2018;recibo 52129; 240; 1
 2019;06-junho;8078163119;Sim;20/06/2019;recibo 73777; 320; 1
 2019;02-fevereiro;8019525819;Sim;19/02/2019;; 160; 2
 0;Não informado;8019314719;Não;;recibo 66605lona ja colocada; 0; 0
 2019;02-fevereiro;8019789519;Sim;19/02/2019;; 160; 2
 2019;02-fevereiro;8019441919;Sim;18/02/2019;; 160; 1
 2019;02-fevereiro;8020060519;Sim;27/02/2019;recibo 70135; 160; 1
 2019;06-junho;8065967019;Sim;20/06/2019;RECIBO 73764; 320; 1
 0;Não informado;8022408919;Não;;recibo 66606 lona ja colocada; 0; 0
 2018;04-abril;8047006318;Sim;17/04/2018;n55767; 320; 1
 2018;04-abril;8047011718;Sim;17/04/2018;n55765; 320; 1
 2018;04-abril;8047037618;Sim;14/04/2018;N52140; 320; 1
 2018;04-abril;8047533318;Sim;14/04/2018;n55664; 320; 1
 2018;04-abril;8047118618;Sim;13/04/2018;recibo 52138; 160; 1
 2018;04-abril;8047396618;Sim;14/04/2018;N55649; 160; 1
 2018;04-abril;8047144718;Sim;13/04/2018;recibo 55640; 320; 2
 2018;04-abril;8047243518;Sim;13/04/2018;n50847; 160; 1
 2018;04-abril;8047439718;Sim;14/04/2018;N52039; 160; 1
 2018;04-abril;8047253018;Sim;13/04/2018;recibo 52023; 160; 1
 0;Não informado;8047515518;Não;;Enviado para email da regional sul; 0; 0
 2018;04-abril;8047624918;Sim;20/04/2018;n55973; 160; 1
 2019;04-abril;8048460819;Sim;30/04/2019;recibo 71049; 160; 1
 2019;05-maio;8052236119;Sim;09/05/2019;Recibo 69103; 320; 2
 2019;02-fevereiro;8019579019;Sim;18/02/2019;; 640; 4
 2019;05-maio;8053351919;Sim;10/05/2019;recibo 74930; 480; 3
 2019;05-maio;8053420019;Sim;10/05/2019;recibo 69122; 320; 2
 2019;07-julho;8075377019;Sim;04/07/2019;recibo 76887 e 76886; 900; 5
 2019;07-julho;8075553319;Sim;02/07/2019;RECIBO 76802; 160; 1
 2018;04-abril;8047632118;Sim;14/04/2018;N55650; 160; 1
 2018;12-dezembro;8143403018;Sim;03/12/2018;; 480; 3
 0;Não informado;8143438818;;;Solicitação repassada p o encarregado da área; 0; 0
 0;Não informado;8143601618;;;Solicitação repassada p o encarregado da área; 0; 0
 0;Não informado;8143616318;;;Solicitação repassada p o encarregado da área; 0; 0
 2019;06-junho;8074271419;Sim;13/06/2019;RECIBO 73823; 320; 1
 0;Não informado;8143381618;;;Repassada solicitação para o encarregado da área; 0; 0
 0;Não informado;8143418718;;;Repassada solicitação p o encarregado da área; 0; 0
 2019;02-fevereiro;8023101419;Sim;26/02/2019;recibo 68821; 320; 2
 2019;06-junho;8074283219;Sim;13/06/2019;recibo 76220; 160; 1
 2018;04-abril;8047782318;Sim;14/04/2018;N52142 ROÇAGEM; 320; 1
 2018;04-abril;8047790618;Sim;14/04/2018;N52026; 320; 1
 2018;04-abril;8047821918;Sim;14/04/2018;n55663; 320; 1
 2018;04-abril;8047890018;Sim;14/04/2018;N52141; 160; 1
 2018;04-abril;8047901218;Sim;14/04/2018;N55648; 320; 1
 2018;04-abril;8048215518;Sim;14/04/2018;; 480; 1
 0;Não informado;8047928818;Não;;Este endereço não foi localizado, ligou para o morador não correspondeu a ligação. Portanto, o serviço não foi realizado.; 0; 0
 0;Não informado;8047933118;Não;;O endereço não foi localizado e o morador não atendeu as ligações. Portanto não foi realizado o serviço.; 0; 0
 0;Não informado;8047943718;Não;;Conforme contato telefônico, ligamos mais de 30 x não atendeu.; 0; 0
 2018;04-abril;8048049818;Sim;16/04/2018;n55804; 160; 1
 2018;04-abril;8048232718;Sim;17/04/2018;n55772; 160; 1
 2018;04-abril;8048280118;Sim;18/04/2018;n55773; 160; 1
 2018;04-abril;8048316618;Sim;16/04/2018;n55807; 160; 1
 2018;04-abril;8048336718;Sim;17/04/2018;n55693; 480; 1
 0;Não informado;8048350018;Não;;competência de Jaboatão, já foi encaminha por e-mail dia 21/02 e novamente 16/04.; 0; 0
 0;Não informado;8048424318;Não;;n55786 não foi localizado e não atende.; 0; 0
 2018;04-abril;8048540318;Sim;16/04/2018;recibo 55682; 160; 1
 2018;04-abril;8049024918;Sim;23/04/2018;n55985; 160; 1
 2018;04-abril;8048588618;Sim;17/04/2018;n55771; 160; 1
 2018;04-abril;8048646618;Sim;18/04/2018;n55829; 160; 1
 0;Não informado;8048651018;Não;;A lona não foi colocada pois não pediu lona. Quem pediu foi o líder. Conforme o encarregado Domingos 18/04/18; 0; 0
 2018;04-abril;8048845918;Sim;17/04/2018;n52048 roçagem; 160; 1
 2018;04-abril;8048892718;Sim;18/04/2018;recibo 55852; 160; 1
 2018;04-abril;8048890418;Sim;18/04/2018;recibo 55852; 160; 1
 2018;04-abril;8048904518;Sim;18/04/2018;n55777; 320; 1
 2018;04-abril;8050021018;Sim;19/04/2018;n55860; 320; 1
 2018;04-abril;8050011418;Sim;20/04/2018;n55969; 320; 1
 2018;04-abril;8050319918;Sim;20/04/2018;n55966; 480; 1
 2018;04-abril;8050325918;Sim;20/04/2018;n55706; 160; 1
 2018;04-abril;8050329418;Sim;20/04/2018;n55707; 160; 1
 2019;06-junho;8074286119;Sim;13/06/2019;RECIBO 76101; 320; 1
 2018;04-abril;8050331918;Sim;24/04/2018;recibo 52058; 320; 2
 2018;04-abril;8050334818;Sim;20/04/2018;n55708; 320; 1
 2018;04-abril;8050338318;Sim;20/04/2018;n55709; 160; 1
 2018;04-abril;8050684918;Sim;24/04/2018;recibo 55743; 160; 1
 2019;05-maio;8052555019;Sim;10/05/2019;Recibo 69104; 80; 1
 2019;06-junho;8066262019;Sim;03/06/2019;recibo 73558; 160; 1
 2019;06-junho;8075226219;Sim;19/06/2019;RECIBO 76005; 160; 1
 2019;04-abril;8074751619;Sim;24/04/2019;RECIBO 71094, ROÇAGEM DE 160M2; 160; 1
 0;Não informado;8074909919;Não;;recibo 76842, endereço não encontrado e número do celular não funciona.; 0; 0
 2019;06-junho;8075392019;Sim;15/06/2019;Recibo 75619; 320; 1
 2019;06-junho;8076124919;Sim;18/06/2019;Recibo 76085; 160; 1
 2018;04-abril;8050343718;Sim;20/04/2018;n55710; 320; 1
 0;Não informado;8014735419;Sim;;; 0; 0
 2019;02-fevereiro;8021952719;Sim;26/02/2019;recibo 68822com roçagem; 320; 2
 2019;02-fevereiro;8022823619;Sim;28/02/2019;recibo 70140; 160; 1
 2019;03-marco;8022852619;Sim;01/03/2019;; 360; 2
 0;Não informado;8075022819;Não;;recibo 76889, conforme informação do encarregado inaldo já foi realizado roçagem e lona; 0; 0
 2019;06-junho;8066595919;Sim;13/06/2019;RECIBO 76218; 160; 1
 0;Não informado;8075782219;Não;;Em contato telefônico, o morador informou que já foi colocada.; 0; 0
 0;Não informado;8075010019;Não;;JÁ FOI COLOCADA ANTERIORMENTE.; 0; 0
 0;Não informado;8075017419;Não;;recibo 76896, serviço já foi realizado; 0; 0
 2019;06-junho;8076126119;Sim;06/06/2019;recibo 75701; 320; 2
 2019;06-junho;8076128419;Sim;18/06/2019;Recibo 76086; 160; 1
 0;Não informado;8076245019;Não;;morador disse não ter solicitado; 0; 0
 2018;04-abril;8050494518;Sim;23/04/2018;n55727; 160; 1
 2018;04-abril;8051214618;Sim;21/04/2018;recibo 55711; 80; 1
 2018;04-abril;8050692118;Sim;20/04/2018;n55883; 640; 1
 2018;04-abril;8051328118;Sim;21/04/2018;recibo 55887; 160; 1
 0;Não informado;8051447018;Não;;Foi enviado para Defesa Civil de Jaboatão por e-mail - 28/04.; 0; 0
 2018;04-abril;8051078518;Sim;21/04/2018;recibo 55886; 320; 1
 2018;04-abril;8051519118;Sim;20/04/2018;recibo 55885; 160; 1
 2018;04-abril;8051719018;Sim;23/04/2018;n55982; 320; 1
 0;Não informado;8051739118;Não;;Competência da Prefeitura de Jaboatão, foi enviado por e-mail dia 23/04/18; 0; 0
 2018;04-abril;8051760018;Sim;27/04/2018;N 56875; 320; 1
 2018;04-abril;8051783018;Sim;23/04/2018;n55720; 160; 1
 2018;04-abril;8051785318;Sim;23/04/2018;n55979; 160; 1
 2018;04-abril;8051804818;Sim;27/04/2018;n56879; 320; 1
 2018;04-abril;8051806018;Sim;23/04/2018;n55981; 320; 1
 2018;04-abril;8051812018;Sim;24/04/2018;recibo 55896; 320; 2
 0;Não informado;8051854518;Não;;n603868; 0; 0
 2018;04-abril;8051857418;Sim;23/04/2018;n55909; 160; 1
 2018;04-abril;8051862818;Sim;23/04/2018;n55904; 320; 1
 2018;04-abril;8051869218;Sim;23/04/2018;recibo 55910; 320; 2
 2018;04-abril;8051878118;Sim;25/04/2018;n55999; 160; 1
 0;Não informado;8051882918;Não;;Competência Pref. de Jaboatão, foi enviado por e-mail 23/04/18; 0; 0
 2018;04-abril;8051887018;Sim;24/04/2018;recibo 55919; 320; 2
 2018;04-abril;8052101018;Sim;23/04/2018;recibo 55914; 320; 2
 2018;04-abril;8052228018;Sim;24/04/2018;recibo; 480; 3
 2018;04-abril;8052154718;Sim;24/04/2018;recibo 55892; 320; 2
 2018;04-abril;8052177718;Sim;25/04/2018;n56801; 320; 1
 0;Não informado;8052185018;Não;;Imóvel não encontrado e morador não atende; 0; 0
 2018;04-abril;8052255818;Sim;24/04/2018;recibo 55918; 320; 2
 2018;04-abril;8052275918;Sim;24/04/2018;recibo 55893; 160; 1
 2018;04-abril;8052289018;Sim;28/04/2018;n52094; 160; 1
 0;Não informado;8052294318;Não;;Competência de Jaboatão, enviado por e-mail 23/04/18; 0; 0
 2019;01-janeiro;8001989219;Sim;10/01/2019;; 240; 2
 2019;01-janeiro;8003689619;Sim;07/01/2019;; 320; 2
 2019;01-janeiro;8003769019;Sim;15/01/2019;; 320; 2
 0;Não informado;8074315119;Não;;recibo 76905 - morador nas idas ausente; 0; 0
 2019;06-junho;8075238019;Sim;15/06/2019;Recibo 75616 - Roçagem 320 m2; 320; 1
 2019;06-junho;8075655019;Sim;18/06/2019;RECIBO 69338; 320; 1
 2019;06-junho;8075885619;Sim;18/06/2019;recibo 75747; 160; 1
 2019;06-junho;8076098819;Sim;18/06/2019;Recibo 69322; 160; 1
 2018;04-abril;8052348618;Sim;24/04/2018;recibo 55920; 480; 3
 2018;04-abril;8052472918;Sim;25/04/2018;n55933; 320; 1
 2018;04-abril;8052543318;Sim;27/04/2018;n 56872; 320; 1
 2018;04-abril;8053162318;Sim;26/04/2018;N 56860; 160; 1
 2018;04-abril;8053094818;Sim;25/04/2018;n55943; 160; 1
 2018;05-maio;8053131018;Sim;03/05/2018;n56767; 160; 1
 0;Não informado;8001262519;Não;;transferido por email para regional sulem 22.02.19; 0; 0
 2018;05-maio;8053276918;Sim;02/05/2018;recibo 56761; 320; 1
 2019;01-janeiro;8003871919;Sim;15/01/2019;; 220; 1
 2019;03-marco;8025582019;Sim;08/03/2019;recibo 67912; 160; 1
 2019;03-marco;8026206119;Sim;11/03/2019;recibo 68835; 160; 1
 2019;03-marco;8025918819;Sim;08/03/2019;recibo 68833; 160; 1
 2019;03-marco;8027205919;Sim;13/03/2019;recibo 66626; 320; 2
 2019;03-marco;8027283019;Sim;29/03/2019;recibo 67987; 160; 1
 2018;05-maio;8053238018;Sim;02/05/2018;recibo 60458; 320; 2
 2018;04-abril;8053249118;Sim;26/04/2018;N 52064; 160; 1
 2019;04-abril;8014751019;Sim;11/04/2019;recibo 66524; 320; 2
 2019;03-marco;8027187019;Sim;13/03/2019;recibo 66624; 320; 2
 2019;03-marco;8027639919;Sim;13/03/2019;recibo 66630; 320; 2
 2019;03-marco;8027539419;Sim;13/03/2019;recibo 67956; 640; 4
 2019;05-maio;8048497919;Sim;02/05/2019;recibo 74208; 160; 1
 2019;06-junho;8066700719;Sim;05/06/2019;recibo 68030; 320; 2
 2019;06-junho;8075963719;Sim;18/06/2019;RECIBO 69320; 320; 1
 2019;01-janeiro;8009141219;Sim;29/01/2019;recibo 62968; 320; 2
 2019;01-janeiro;8003702219;Sim;08/01/2019;; 320; 2
 2018;05-maio;8053699718;Sim;02/05/2018;recibo 56899; 320; 1
 2019;02-fevereiro;8009296619;Sim;15/02/2019;688664; 320; 2
 2019;01-janeiro;8009272019;Sim;30/01/2019;recibo 62977; 320; 2
 0;Não informado;8053839318;Não;;Foi enviado por e-mail dia 28/04 para Prefeitura de Jaboatão.; 0; 0
 2019;01-janeiro;8003971319;Sim;15/01/2019;; 320; 2
 2019;01-janeiro;8010121119;Sim;29/01/2019;; 120; 1
 2019;03-marco;8025656319;Sim;08/03/2019;recibo 68832; 160; 1
 2019;03-marco;8017864019;Sim;11/03/2019;recibo 68834; 160; 1
 2019;03-marco;8027545419;Sim;13/03/2019;recibo 66631; 160; 1
 2019;06-junho;8066704219;Sim;03/06/2019;recibo 73553; 320; 2
 0;Não informado;8074406719;Não;;recibo 76836, lona já colocada.; 0; 0
 2018;05-maio;8053847618;Sim;02/05/2018;recibo 56892; 160; 1
 2018;05-maio;8053929218;Sim;02/05/2018;recibo 60457; 320; 2
 0;Não informado;8054409218;Não;;Competência da Pref. de Jaboatão, foi enviado por e-mail 02/05/18 foi constado via telefônico bairro Zumbi do Pacheco.; 0; 0
 0;Não informado;8054007118;Não;;Foi enviado por e-mail dia 27/04 para equipe Defesa Civil Jaboatão.; 0; 0
 2018;05-maio;8054013118;Sim;02/05/2018;recibo 60451; 160; 1
 0;Não informado;8054118818;Não;;n56835 o morador informa que não pediu lona e roçagem; 0; 0
 2018;05-maio;8054209318;Sim;02/05/2018;recibo 56759; 160; 1
 2018;04-abril;8054232518;Sim;28/04/2018;n52092; 320; 1
 2019;01-janeiro;8003711119;Sim;15/01/2019;; 320; 2
 2019;03-marco;8028089219;Sim;14/03/2019;recibo 68004; 160; 1
 2019;03-marco;8029596519;Sim;19/03/2019;recibo 6805; 320; 2
 2019;03-marco;8028255019;Sim;25/03/2019;recibo 68064; 160; 1
 2019;03-marco;8027301819;Sim;12/03/2019;recibo 67914; 320; 2
 2019;03-marco;8029193819;Sim;25/03/2019;recibo 68073; 160; 1
 2019;03-marco;8029214519;Sim;27/03/2019;recibo 67976; 640; 4
 2019;07-julho;8075447919;Sim;05/07/2019;recibo 77025; 160; 1
 2018;05-maio;8056276018;Sim;02/05/2018;RECIBO 56899; 320; 1
 2018;05-maio;8056308918;Sim;02/05/2018;recibo 56756; 160; 1
 2018;05-maio;8056329618;Sim;02/05/2018;recibo 56765; 160; 1
 2019;03-marco;8028763519;Sim;27/03/2019;recibo 67975; 320; 2
 2019;03-marco;8029199619;Sim;19/03/2019;recibo 68057; 320; 2
 2018;05-maio;8056539018;Sim;03/05/2018;n60365; 320; 1
 2018;05-maio;8056381818;Sim;02/05/2018;recibo 60456; 160; 1
 2018;05-maio;8056447918;Sim;02/05/2018;recibo 60356; 160; 1
